pl_hostname,pl_name,ra,dec,st_dist,st_optmag
Kepler-853,Kepler-853 b,283.936824,49.110325,610,12.32
Kepler-854,Kepler-854 b,293.351293,43.13464,741,13.48
Kepler-855,Kepler-855 b,295.09499,43.537586,1043,15.014
Kepler-856,Kepler-856 b,289.603836,46.314953,1175,15.57
Kepler-857,Kepler-857 b,294.632389,43.400467,1039,15.061
Kepler-858,Kepler-858 b,288.848631,51.209049,296,12.45
Kepler-859,Kepler-859 b,286.741873,43.190108,915,15.887
Kepler-860,Kepler-860 b,295.577265,46.254742,1295,15.455
Kepler-861,Kepler-861 b,292.353929,46.22628,806,15.623
Kepler-862,Kepler-862 b,297.779266,46.492741,806,15.297
Kepler-863,Kepler-863 b,297.664523,43.248962,1145,15.43
Kepler-864,Kepler-864 b,285.057092,46.320675,1573,15.776
Kepler-865,Kepler-865 b,297.724283,43.527435,664,14.48
Kepler-866,Kepler-866 b,290.122337,43.08556,690,15.835
Kepler-867,Kepler-867 b,287.285313,51.249981,824,14.827
Kepler-868,Kepler-868 b,282.363512,46.67524,1269,15.695
Kepler-869,Kepler-869 b,289.424591,50.994122,957,14.982
Kepler-87,Kepler-87 b,297.916877,46.96513,1525,14.6
Kepler-87,Kepler-87 c,297.916877,46.96513,1525,14.6
Kepler-870,Kepler-870 b,295.402544,50.478634,1231,15.259
Kepler-871,Kepler-871 b,294.52711,43.36816,1695,15.689
Kepler-872,Kepler-872 b,295.417461,43.60564,1114,15.106
Kepler-873,Kepler-873 b,296.403212,51.271339,1397,14.829
Kepler-874,Kepler-874 b,294.95686,43.014328,1072,14.683
Kepler-875,Kepler-875 b,297.3013,43.141888,1244,15.219
Kepler-876,Kepler-876 b,283.478199,43.383781,735,15.369
Kepler-877,Kepler-877 b,289.859129,46.522667,572,14.516
Kepler-878,Kepler-878 b,285.296197,46.603439,567,14.817
Kepler-879,Kepler-879 b,295.806573,50.909798,772,14.264
Kepler-880,Kepler-880 b,281.971245,43.672771,673,12.082
Kepler-881,Kepler-881 b,288.992588,46.670753,1364,15.216
Kepler-882,Kepler-882 b,294.649885,43.335587,525,14.083
Kepler-883,Kepler-883 b,286.433673,50.300327,549,13.029
Kepler-884,Kepler-884 b,292.584443,49.923161,420,13.069
Kepler-885,Kepler-885 b,288.661559,49.737206,632,12.841
Kepler-886,Kepler-886 b,286.271745,43.595234,857,13.939
Kepler-887,Kepler-887 b,290.090807,39.816989,831,13.47
Kepler-887,Kepler-887 c,290.090807,39.816989,831,13.47
Kepler-888,Kepler-888 b,295.521206,49.738632,413,13.046
Kepler-889,Kepler-889 b,291.467319,50.759489,513,12.71
Kepler-890,Kepler-890 b,288.435745,43.763496,1387,15.182
Kepler-891,Kepler-891 b,291.083797,40.355255,1372,15.287
Kepler-892,Kepler-892 b,283.129641,43.888241,640,15.587
Kepler-893,Kepler-893 b,284.963031,43.913006,1216,15.182
Kepler-894,Kepler-894 b,288.734088,46.939396,1090,15.439
Kepler-895,Kepler-895 b,289.290653,51.408891,516,15.988
Kepler-896,Kepler-896 b,282.439182,43.734486,896,15.481
Kepler-897,Kepler-897 b,290.586837,51.69582,1147,15.068
Kepler-898,Kepler-898 b,286.585389,46.87093,479,15.961
Kepler-899,Kepler-899 b,297.48258,40.68078,1038,15.401
Kepler-9,Kepler-9 b,285.573981,38.400892,650,13.803
Kepler-9,Kepler-9 c,285.573981,38.400892,650,13.803
Kepler-9,Kepler-9 d,285.573981,38.400892,650,13.803
Kepler-900,Kepler-900 b,296.177297,46.99902,505,14.94
Kepler-901,Kepler-901 b,291.152951,40.887497,241,14.699
Kepler-902,Kepler-902 b,289.731692,46.953823,904,14.904
Kepler-903,Kepler-903 b,288.771018,40.664176,829,14.659
Kepler-903,Kepler-903 c,288.771018,40.664176,829,14.659
Kepler-904,Kepler-904 b,288.822916,40.389049,1151,14.429
Kepler-905,Kepler-905 b,290.051123,46.713375,521,13.984
Kepler-906,Kepler-906 b,291.405561,40.125487,758,13.956
Kepler-907,Kepler-907 b,285.476589,41.63274,352,11.049
Kepler-908,Kepler-908 b,295.322517,39.376484,250,11.524
Kepler-909,Kepler-909 b,289.506358,45.370998,318,11.538
Kepler-91,Kepler-91 b,285.672872,44.116734,1030,12.495
Kepler-910,Kepler-910 b,296.047358,42.743006,402,11.6
Kepler-911,Kepler-911 b,298.589186,40.750689,567,11.855
Kepler-912,Kepler-912 b,298.111206,41.758333,1265,15.341
Kepler-913,Kepler-913 b,297.583122,41.952431,597,15.767
Kepler-914,Kepler-914 b,290.412001,44.89933,678,13.574
Kepler-915,Kepler-915 b,290.592077,45.737137,806,13.298
Kepler-916,Kepler-916 b,290.983322,45.973301,769,15.2
Kepler-917,Kepler-917 b,299.05126,47.949284,1027,15.759
Kepler-918,Kepler-918 b,298.200719,48.267838,1245,14.971
Kepler-919,Kepler-919 b,298.114772,48.494404,1219,14.681
Kepler-92,Kepler-92 b,289.086058,41.562941,444,11.565
Kepler-92,Kepler-92 c,289.086058,41.562941,444,11.565
Kepler-92,Kepler-92 d,289.086058,41.562941,444,11.565
Kepler-920,Kepler-920 b,284.296949,49.158676,926,15.28
Kepler-920,Kepler-920 c,284.296949,49.158676,926,15.28
Kepler-921,Kepler-921 b,284.616205,49.190811,847,14.739
Kepler-922,Kepler-922 b,284.731462,49.533195,558,13.757
Kepler-923,Kepler-923 b,294.171085,40.055165,966,14.042
Kepler-924,Kepler-924 b,290.668512,40.397718,995,14.171
Kepler-925,Kepler-925 b,290.106539,40.490657,623,15.81
Kepler-926,Kepler-926 b,289.679343,40.700466,771,14.279
Kepler-927,Kepler-927 b,289.38351,41.392695,879,14.63
Kepler-928,Kepler-928 b,289.920717,41.542828,532,15.32
Kepler-929,Kepler-929 b,298.481124,41.615332,820,14.542
Kepler-93,Kepler-93 b,291.418281,38.672354,95.9,9.931
Kepler-93,Kepler-93 c,291.418281,38.672354,95.9,9.931
Kepler-930,Kepler-930 b,298.314444,42.247434,905,13.781
Kepler-931,Kepler-931 b,297.132641,42.768253,490,14.471
Kepler-932,Kepler-932 b,296.952062,43.271969,478,14.131
Kepler-933,Kepler-933 b,289.568659,43.538612,922,15.469
Kepler-934,Kepler-934 b,290.288467,43.755322,603,15.061
Kepler-935,Kepler-935 b,295.021668,46.619217,482,14.925
Kepler-936,Kepler-936 b,293.577759,46.736347,687,14.581
Kepler-937,Kepler-937 b,294.168805,46.714611,1482,15.224
Kepler-937,Kepler-937 c,294.168805,46.714611,1482,15.224
Kepler-938,Kepler-938 b,294.789143,46.98399,861,15.004
Kepler-939,Kepler-939 b,293.865613,47.026829,1029,15.534
Kepler-94,Kepler-94 b,281.194747,47.497148,191,12.895
Kepler-94,Kepler-94 c,281.194747,47.497148,191,12.895
Kepler-940,Kepler-940 b,294.241293,47.275982,1317,15.517
Kepler-941,Kepler-941 b,294.326356,47.217613,1105,15.601
Kepler-942,Kepler-942 b,294.955114,44.149818,218,13.054
Kepler-943,Kepler-943 b,284.273965,41.535023,1239,15.64
Kepler-944,Kepler-944 b,293.601262,42.379761,1035,15.737
Kepler-945,Kepler-945 b,291.269748,42.096046,1543,15.898
Kepler-946,Kepler-946 b,300.929606,44.02879,918,14.941
Kepler-947,Kepler-947 b,294.366727,42.252678,1188,15.789
Kepler-948,Kepler-948 b,293.300231,41.523338,884,14.8
Kepler-949,Kepler-949 b,298.607876,46.453682,572,14.548
Kepler-95,Kepler-95 b,284.482459,44.398037,443,12.346
Kepler-950,Kepler-950 b,287.956566,41.130329,1489,15.7
Kepler-951,Kepler-951 b,287.73756,38.114567,408,14.521
Kepler-952,Kepler-952 b,285.371949,41.993912,1167,15.254
Kepler-953,Kepler-953 b,288.971662,44.624531,240,12.16
Kepler-953,Kepler-953 c,288.971662,44.624531,240,12.16
Kepler-954,Kepler-954 b,295.859378,47.93951,224,12.971
Kepler-955,Kepler-955 b,288.471458,40.269795,637,14.625
Kepler-956,Kepler-956 b,292.530806,49.061707,631,13.345
Kepler-957,Kepler-957 b,290.156346,48.818996,749,15.625
Kepler-958,Kepler-958 b,287.256685,46.066769,467,13.766
Kepler-959,Kepler-959 b,292.171168,40.811382,1003,12.538
Kepler-96,Kepler-96 b,297.069643,40.525141,134,10.297
Kepler-960,Kepler-960 b,281.457163,46.746468,298,13.884
Kepler-961,Kepler-961 b,282.035496,43.631268,607,14.101
Kepler-962,Kepler-962 b,295.313145,46.237488,439,13.576
Kepler-963,Kepler-963 b,296.752973,45.0411,786,14.943
Kepler-964,Kepler-964 b,295.30009,40.556591,478,13.895
Kepler-965,Kepler-965 b,298.515338,41.891205,618,13.35
Kepler-966,Kepler-966 b,297.270578,50.121811,773,14.422
Kepler-967,Kepler-967 b,286.558075,38.40536,499,14.443
Kepler-967,Kepler-967 c,286.558075,38.40536,499,14.443
Kepler-968,Kepler-968 b,285.602528,50.112038,312,14.265
Kepler-968,Kepler-968 c,285.602528,50.112038,312,14.265
Kepler-969,Kepler-969 b,288.372508,47.933556,411,13.733
Kepler-969,Kepler-969 c,288.372508,47.933556,411,13.733
Kepler-97,Kepler-97 b,287.326624,48.673431,393,12.872
Kepler-97,Kepler-97 c,287.326624,48.673431,393,12.872
Kepler-970,Kepler-970 b,289.62523,40.708726,350,14.786
Kepler-971,Kepler-971 b,284.094587,41.182821,345,13.237
Kepler-972,Kepler-972 b,295.828703,43.425495,1304,14.915
Kepler-973,Kepler-973 b,290.165258,49.923862,297,13.218
Kepler-974,Kepler-974 b,285.013102,40.220753,121,14.404
Kepler-975,Kepler-975 b,290.54855,38.495275,404,14.438
Kepler-976,Kepler-976 b,289.869641,46.729706,1020,15.795
Kepler-977,Kepler-977 b,291.51621,42.248196,664,14.812
Kepler-978,Kepler-978 b,286.710723,43.043453,624,13.429
Kepler-979,Kepler-979 b,300.371281,46.408276,606,14.624
Kepler-98,Kepler-98 b,285.661662,37.964506,390,12.899
Kepler-980,Kepler-980 b,294.613008,45.060169,804,14.138
Kepler-981,Kepler-981 b,289.248907,47.650101,913,14.769
Kepler-982,Kepler-982 b,288.41768,46.590427,702,13.205
Kepler-983,Kepler-983 b,285.10406,45.008167,655,13.43
Kepler-984,Kepler-984 b,296.958868,46.394127,461,13.534
Kepler-985,Kepler-985 b,290.144308,44.049953,741,14.767
Kepler-986,Kepler-986 b,293.094007,42.896431,563,13.668
Kepler-987,Kepler-987 b,289.41107,46.130848,936,14.986
Kepler-988,Kepler-988 b,290.708386,42.237251,248,15.22
Kepler-989,Kepler-989 b,281.582909,47.233631,484,14.425
Kepler-99,Kepler-99 b,297.354004,41.300049,210,12.97
Kepler-990,Kepler-990 b,297.938209,46.881393,933,14.498
Kepler-990,Kepler-990 c,297.938209,46.881393,933,14.498
Kepler-991,Kepler-991 b,297.090655,49.626572,370,15.187
Kepler-992,Kepler-992 b,284.43028,47.641785,268,13.389
Kepler-993,Kepler-993 b,292.614101,44.394661,298,15.967
Kepler-994,Kepler-994 b,289.072225,47.40707,170,14.44
Kepler-995,Kepler-995 b,284.615727,39.131038,659,14.907
Kepler-996,Kepler-996 b,291.912789,41.533611,1098,14.668
Kepler-997,Kepler-997 b,289.233369,49.938934,470,11.894
Kepler-998,Kepler-998 b,296.754151,49.208744,996,14.377
Kepler-999,Kepler-999 b,299.660466,46.198418,568,12.239
LHS 1140,LHS 1140 b,11.24724,-15.271532,12.47,14.18
LkCa 15,LkCa 15 b,69.824148,22.350967,158.87,12.025
LkCa 15,LkCa 15 c,69.824148,22.350967,158.87,12.025
Lupus-TR-3,Lupus-TR-3 b,232.577571,-42.979908,2000,
MASCARA-1,MASCARA-1 b,317.551544,10.738873,188.7,8.273
MOA-2007-BLG-192L,MOA-2007-BLG-192L b,272.015825,-27.150075,1000,
MOA-2007-BLG-400L,MOA-2007-BLG-400L b,272.424917,-29.224153,5800,
MOA-2008-BLG-310L,MOA-2008-BLG-310L b,268.560542,-34.778053,7700,
MOA-2008-BLG-379L,MOA-2008-BLG-379L b,269.706,-30.196931,3300,
MOA-2009-BLG-266L,MOA-2009-BLG-266L b,267.008125,-35.005411,3040,
MOA-2009-BLG-319L,MOA-2009-BLG-319L b,271.742208,-26.819692,6100,
MOA-2009-BLG-387L,MOA-2009-BLG-387L b,268.461625,-33.990333,5690,
MOA-2010-BLG-073L,MOA-2010-BLG-073L b,272.547258,-26.522932,2800,
MOA-2010-BLG-117L,MOA-2010-BLG-117L b,271.95697,-25.344639,3500,
MOA-2010-BLG-328L,MOA-2010-BLG-328L b,269.496333,-30.715175,810,
MOA-2010-BLG-353L,MOA-2010-BLG-353L b,271.303917,-27.293233,6430,
MOA-2010-BLG-477L,MOA-2010-BLG-477L b,271.531006,-31.454477,2300,
MOA-2011-BLG-028L,MOA-2011-BLG-028L b,270.854,-29.213417,7380,
MOA-2011-BLG-262L,MOA-2011-BLG-262L b,270.097833,-31.245258,7000,
MOA-2011-BLG-293L,MOA-2011-BLG-293L b,268.913958,-28.476847,7720,
MOA-2011-BLG-322L,MOA-2011-BLG-322L b,271.223333,-27.220944,7560,
MOA-2012-BLG-006L,MOA-2012-BLG-006L b,270.442963,-29.108778,5300,
MOA-2012-BLG-505L,MOA-2012-BLG-505L b,268.143097,-32.040092,7210,
MOA-2013-BLG-605L,MOA-2013-BLG-605L b,269.678542,-29.398239,,
MOA-2015-BLG-337L,MOA-2015-BLG-337L b,271.9487,-28.170279,7100,
MOA-2016-BLG-227L,MOA-2016-BLG-227L b,271.473755,-27.714287,6500,
MOA-bin-1L,MOA-bin-1L b,261.7925,-29.793972,5100,
MXB 1658-298,MXB 1658-298 b,255.527252,-29.945583,,
NGC 2682 Sand 364,NGC 2682 Sand 364 b,132.48676,11.692484,837.03,9.8
NGC 2682 Sand 978,NGC 2682 Sand 978 b,132.82283,11.756299,842.01,9.71
NGC 2682 YBP 1194,NGC 2682 YBP 1194 b,132.753364,11.814655,895.73,14.6
NGC 2682 YBP 1514,NGC 2682 YBP 1514 b,132.753193,11.88653,939.38,14.77
NGC 2682 YBP 401,NGC 2682 YBP 401 b,132.82936,11.67102,851.36,13.7
NGC 4349 127,NGC 4349 127 b,186.147811,-61.820004,2200,10.88
NGTS-1,NGTS-1 b,82.714378,-36.630787,224,15.524
NGTS-2,NGTS-2 b,215.122879,-31.20207,360.3,10.961
NGTS-3 A,NGTS-3 A b,94.444794,-35.706394,1010,14.642
NN Ser,NN Ser c,238.233879,12.912411,500,
NN Ser,NN Ser d,238.233879,12.912411,500,
NY Vir,NY Vir b,204.700622,-2.030315,551.99,
OGLE-2003-BLG-235L,OGLE-2003-BLG-235L b,271.318125,-28.895,5800,
OGLE-2005-BLG-071L,OGLE-2005-BLG-071L b,267.540708,-34.673194,3200,
OGLE-2005-BLG-169L,OGLE-2005-BLG-169L b,271.522167,-30.732639,4100,
OGLE-2005-BLG-390L,OGLE-2005-BLG-390L b,268.579958,-30.377306,6600,
OGLE-2006-BLG-109L,OGLE-2006-BLG-109L b,268.143792,-30.087778,1510,
OGLE-2006-BLG-109L,OGLE-2006-BLG-109L c,268.143792,-30.087778,1510,
OGLE-2007-BLG-349L A,OGLE-2007-BLG-349L AB c,271.351807,-26.421944,2760,
OGLE-2007-BLG-368L,OGLE-2007-BLG-368L b,269.108167,-32.237417,5900,17.71
OGLE-2008-BLG-092L,OGLE-2008-BLG-092L b,266.872583,-34.726556,8100,
OGLE-2008-BLG-355L,OGLE-2008-BLG-355L b,269.786708,-30.759472,6800,
OGLE-2011-BLG-0173L,OGLE-2011-BLG-0173L b,269.315735,-28.233862,6100,
OGLE-2011-BLG-0251L,OGLE-2011-BLG-0251L b,264.559083,-27.136139,2570,
OGLE-2011-BLG-0265L,OGLE-2011-BLG-0265L b,269.448833,-27.394528,4380,
OGLE-2012-BLG-0026L,OGLE-2012-BLG-0026L b,263.577917,-27.14275,4019,
OGLE-2012-BLG-0026L,OGLE-2012-BLG-0026L c,263.577917,-27.14275,4019,
OGLE-2012-BLG-0358L,OGLE-2012-BLG-0358L b,265.694875,-24.261,1760,
OGLE-2012-BLG-0406L,OGLE-2012-BLG-0406L b,268.325708,-30.471167,4970,
OGLE-2012-BLG-0563L,OGLE-2012-BLG-0563L b,271.4905,-27.712,1300,
OGLE-2012-BLG-0724L,OGLE-2012-BLG-0724L b,268.968292,-29.818528,6700,
OGLE-2012-BLG-0950L,OGLE-2012-BLG-0950L b,272.019257,-29.731583,3000,
OGLE-2013-BLG-0102L,OGLE-2013-BLG-0102L b,268.0295,-31.690583,3040,
OGLE-2013-BLG-0132L,OGLE-2013-BLG-0132L b,269.764618,-28.421028,3900,
OGLE-2013-BLG-0341L B,OGLE-2013-BLG-0341L B b,268.031208,-29.846111,1161,
OGLE-2013-BLG-1721L,OGLE-2013-BLG-1721L b,268.126556,-30.292694,6300,
OGLE-2013-BLG-1761L,OGLE-2013-BLG-1761L b,268.409485,-28.895271,6900,
OGLE-2014-BLG-0124L,OGLE-2014-BLG-0124L b,270.621708,-28.39625,4100,
OGLE-2014-BLG-0676L,OGLE-2014-BLG-0676L b,268.102081,-30.548389,2220,
OGLE-2014-BLG-1722L,OGLE-2014-BLG-1722L b,268.75238,-31.469055,6400,
OGLE-2014-BLG-1722L,OGLE-2014-BLG-1722L c,268.75238,-31.469055,6400,
OGLE-2014-BLG-1760L,OGLE-2014-BLG-1760L b,269.408997,-28.963158,6860,
OGLE-2015-BLG-0051L,OGLE-2015-BLG-0051L b,269.662537,-28.031694,8200,
OGLE-2015-BLG-0954L,OGLE-2015-BLG-0954L b,270.184333,-28.660889,600,
OGLE-2015-BLG-0966L,OGLE-2015-BLG-0966L b,268.75425,-29.047111,2500,
OGLE-2016-BLG-0263L,OGLE-2016-BLG-0263L b,269.895416,-31.818611,6500,
OGLE-2016-BLG-0613L AB,OGLE-2016-BLG-0613L AB b,269.260406,-28.116167,3410,
OGLE-2016-BLG-1190L,OGLE-2016-BLG-1190L b,269.717926,-27.613556,6770,
OGLE-2016-BLG-1195L,OGLE-2016-BLG-1195L b,268.847931,-30.207251,3910,
OGLE-2017-BLG-0173L,OGLE-2017-BLG-0173L b,267.970612,-29.27136,4705,
OGLE-2017-BLG-0373L,OGLE-2017-BLG-0373L b,269.329407,-31.951723,5915,
OGLE-2017-BLG-0482L,OGLE-2017-BLG-0482L b,269.048889,-30.52836,5800,
OGLE-2017-BLG-1140L,OGLE-2017-BLG-1140L b,266.883057,-24.522667,,
OGLE-2017-BLG-1434L,OGLE-2017-BLG-1434L b,268.280365,-30.245722,860,
OGLE-2017-BLG-1522L,OGLE-2017-BLG-1522L b,270.319366,-28.461971,,
OGLE-TR-056,OGLE-TR-056 b,269.147958,-29.539222,,15.3
OGLE-TR-10,OGLE-TR-10 b,267.867708,-29.876361,,14.93
OGLE-TR-111,OGLE-TR-111 b,163.324625,-61.405639,,15.55
OGLE-TR-113,OGLE-TR-113 b,163.101667,-61.446806,600,14.42
OGLE-TR-132,OGLE-TR-132 b,162.644667,-61.957194,2500,15.72
OGLE-TR-182,OGLE-TR-182 b,167.327963,-61.095257,2669.56,
OGLE-TR-211,OGLE-TR-211 b,160.059951,-62.455601,1574.54,
OGLE2-TR-L9,OGLE2-TR-L9 b,166.979921,-61.146263,1704.36,
Oph 11,Oph 11 b,245.605058,-24.087208,125,
PH1,PH1 b,298.215108,39.955104,1000,13.718
PH2,PH2 b,289.76359,51.962601,346,12.62
POTS-1,POTS-1 b,203.608877,-66.581116,1200,17.94
PSR B1257+12,PSR B1257+12 b,195.014903,12.682353,600,
PSR B1257+12,PSR B1257+12 c,195.014903,12.682353,600,
PSR B1257+12,PSR B1257+12 d,195.014903,12.682353,600,
PSR B1620-26,PSR B1620-26 b,245.909262,-26.531594,,
PSR J1719-1438,PSR J1719-1438 b,259.791971,-14.6336,1200,
PSR J2322-2650,PSR J2322-2650 b,350.644348,-26.849533,230,
Pr0201,Pr0201 b,130.432596,20.226891,181.54,10.52
Pr0211,Pr0211 b,130.547882,19.277044,183.68,12.06
Pr0211,Pr0211 c,130.547882,19.277044,183.68,12.06
Proxima Cen,Proxima Cen b,217.428955,-62.679485,1.29,11.11
Qatar-1,Qatar-1 b,303.381672,65.162041,186.61,12.843
Qatar-2,Qatar-2 b,207.655866,-6.804028,182.32,13.3
Qatar-3,Qatar-3 b,359.152008,36.212971,750.99,12.88
Qatar-4,Qatar-4 b,4.859266,44.027641,332.17,13.6
Qatar-5,Qatar-5 b,7.053898,42.061333,371.39,12.82
ROXs 12,ROXs 12 b,246.615609,-25.456865,120,15.595
ROXs 42 B,ROXs 42 B b,247.812567,-24.545471,135,
RR Cae,RR Cae b,65.273181,-48.651976,21.2,
Ross 128,Ross 128 b,176.934982,0.804563,3.38,11.15
Ross 458,Ross 458 c,195.194092,12.375724,11.51,9.72
SR 12 AB,SR 12 AB c,246.8313,-24.694553,112.32,13.265
SWEEPS-11,SWEEPS-11 b,269.758333,-29.198194,8500,19.83
SWEEPS-4,SWEEPS-4 b,269.724667,-29.189056,8500,18.8
TAP 26,TAP 26 b,64.715416,17.387936,147,
TCP J05074264+2447555,TCP J05074264+2447555 b,76.927666,24.79875,380,
TRAPPIST-1,TRAPPIST-1 b,346.622013,-5.041274,12.1,18.8
TRAPPIST-1,TRAPPIST-1 c,346.622013,-5.041274,12.1,18.8
TRAPPIST-1,TRAPPIST-1 d,346.622013,-5.041274,12.1,18.8
TRAPPIST-1,TRAPPIST-1 e,346.622013,-5.041274,12.1,18.8
TRAPPIST-1,TRAPPIST-1 f,346.622013,-5.041274,12.1,18.8
TRAPPIST-1,TRAPPIST-1 g,346.622013,-5.041274,12.1,18.8
TRAPPIST-1,TRAPPIST-1 h,346.622013,-5.041274,12.1,18.8
TYC 1422-614-1,TYC 1422-614-1 b,154.277798,19.558472,759,10.21
TYC 1422-614-1,TYC 1422-614-1 c,154.277798,19.558472,759,10.21
TYC 3318-01333-1,TYC 3318-01333-1 b,45.582458,49.74416,497.41,
TYC 3667-1280-1,TYC 3667-1280-1 b,12.887344,58.426167,481,9.86
TYC 4282-00605-1,TYC 4282-00605-1 b,343.871704,62.239182,700,10.58
TrES-1,TrES-1 b,286.041062,36.632629,150,11.76
TrES-2,TrES-2 b,286.808473,49.316402,213,11.411
TrES-3,TrES-3 b,268.029265,37.546154,228,12.402
TrES-4,TrES-4 b,268.304354,37.211849,492,11.592
TrES-5,TrES-5 b,305.221841,59.448788,360,13.718
UKIRT-2017-BLG-001L,UKIRT-2017-BLG-001L b,266.654083,-29.211361,6300,
USco CTIO 108,USco CTIO 108 b,241.47532,-18.312332,144.29,
UZ For,UZ For b,53.869338,-25.739395,239.6,
UZ For,UZ For c,53.869338,-25.739395,239.6,
V0391 Peg,V0391 Peg b,331.05044,26.41886,1400,14.57
V830 Tau,V830 Tau b,68.291803,24.56205,150,12.377
VHS J125601.92-125723.9,VHS J125601.92-125723.9 b,194.008964,-12.956031,12.7,17.759
WASP-1,WASP-1 b,5.166978,31.98999,408,11.79
WASP-10,WASP-10 b,348.992912,31.462852,90,12.7
WASP-100,WASP-100 b,68.959728,-64.027039,368.28,
WASP-101,WASP-101 b,98.351102,-23.48621,202.39,
WASP-103,WASP-103 b,249.314868,7.183352,470,12.1
WASP-104,WASP-104 b,160.602432,7.435026,143,11.12
WASP-105,WASP-105 b,24.167667,-50.659027,252.52,12.1
WASP-106,WASP-106 b,166.429747,-5.079412,283,11.21
WASP-107,WASP-107 b,188.386871,-10.146149,64.86,11.471
WASP-11,WASP-11 b,47.368964,30.673594,121.7,11.6
WASP-113,WASP-113 b,224.872776,46.960117,360,11.771
WASP-114,WASP-114 b,327.664437,10.463482,460,12.743
WASP-117,WASP-117 b,36.775432,-50.284519,158.69,10.15
WASP-118,WASP-118 b,19.550543,2.702824,380.53,11.02
WASP-119,WASP-119 b,55.933441,-65.193855,333,12.2
WASP-12,WASP-12 b,97.63664,29.672291,432.48,11.69
WASP-120,WASP-120 b,62.616051,-45.89822,437,11
WASP-121,WASP-121 b,107.600275,-39.097393,270,10.44
WASP-123,WASP-123 b,289.478676,-32.86113,214,11.1
WASP-124,WASP-124 b,332.714323,-30.749672,433,12.7
WASP-126,WASP-126 b,63.373865,-69.226807,234,10.8
WASP-127,WASP-127 b,160.55867,-3.835064,102,10.15
WASP-129,WASP-129 b,176.298965,-42.063927,246,12.3
WASP-13,WASP-13 b,140.102976,33.882439,155,10.42
WASP-130,WASP-130 b,203.105988,-42.475273,180,11.1
WASP-131,WASP-131 b,210.193542,-30.583567,250,10.1
WASP-132,WASP-132 b,217.609131,-46.15918,120,12.4
WASP-133,WASP-133 b,314.575373,-35.796555,547,12.9
WASP-135,WASP-135 b,267.284974,29.879107,300,13.28
WASP-136,WASP-136 b,0.32575,-8.926325,164,9.98
WASP-138,WASP-138 b,41.639084,-0.463922,308,11.81
WASP-139,WASP-139 b,49.562229,-41.302147,230,12.4
WASP-14,WASP-14 b,218.276477,21.894714,160,9.75
WASP-140,WASP-140 b,60.38562,-20.451092,180,11.1
WASP-141,WASP-141 b,71.824409,-17.115154,570,12.4
WASP-142,WASP-142 b,140.506393,-23.946169,840,12.3
WASP-144,WASP-144 b,320.762878,-40.048443,358.72,
WASP-145 A,WASP-145 A b,322.253754,-58.83614,91.54,
WASP-147,WASP-147 b,359.191528,-22.153164,426,
WASP-15,WASP-15 b,208.927939,-32.159607,284.35,11
WASP-151,WASP-151 b,349.063446,0.306743,458.91,12.795
WASP-153,WASP-153 b,279.26239,40.018723,430,12.8
WASP-156,WASP-156 b,32.781708,2.418,140,11.6
WASP-157,WASP-157 b,201.655197,-8.31756,337.71,12.91
WASP-158,WASP-158 b,4.146333,-10.976417,532.92,
WASP-159,WASP-159 b,68.136497,-38.968334,730.5,
WASP-16,WASP-16 b,214.683032,-20.275484,195.2,
WASP-160 B,WASP-160 B b,87.67942,-27.623163,284,
WASP-162,WASP-162 b,168.292923,-17.657778,313.6,
WASP-164,WASP-164 b,344.873413,-60.447769,322,
WASP-165,WASP-165 b,357.580536,-17.077572,583,
WASP-167,WASP-167 b,196.043869,-35.549522,381,
WASP-168,WASP-168 b,96.744621,-46.821445,306.63,
